X, Y, Z, WIDTH, HEIGHT, AVERAGE-Y, AVERAGE-U, AVERAGE-V, MIN-Y, MIN-U, MIN-V, MAX-Y, MAX-U, MAX-V, STDEV-Y, STDEV-U, STDEV-V
0.55832165, 0.53918695, 0.5, 0.17007792, 0.18121955, 0.4965094, 0.2602468, 0.31941003, 0.85455215, 0.3477606, 0.35218108, 0.41569415, 0.17732722, 0.30841964, 0.42986864, 0.2937832, 0.5527331
0.6469662, 0.4122594, 0.5, 0.22601756, 0.77521336, 0.35340694, 0.7699642, 0.5920723, 1.0, 0.82306576, 0.7562217, 0.25553855, 0.6526941, 0.39612547, 0.090887904, 0.5609934, 0.2124562
0.46674103, 0.6150539, 0.5, 0.8139992, 0.53791684, 0.62860394, 0.14495361, 0.67123234, 0.877598, 0.1259515, 0.817209, 0.45573306, 0.16558978, 0.54230183, 0.7249384, 0.5995037, 0.2806952
0.66759264, 0.25043786, 0.5, 0.27236247, 0.22026873, 0.45247787, 0.2602468, 0.31941003, 0.6471398, 0.38736933, 0.39792153, 0.23551911, 0.14211488, 0.28892946, 0.3510341, 0.2605005, 0.5391352
0.70280486, 0.48725188, 0.5, 0.7974775, 1.0, 0.3864306, 0.5515139, 0.49532118, 0.9928271, 0.32399532, 0.31406403, 0.40902102, 0.6468254, 0.41561565, 0.36590165, 1.0, 0.73668814
0.57026166, 0.77198434, 0.5, 0.64422154, 0.2702132, 0.58457243, 0.13888553, 0.6536412, 0.71627724, 0.1259515, 0.817209, 0.4490599, 0.13037741, 0.50332147, 0.649501, 0.5338425, 0.2642177
0.57808316, 0.4990346, 0.5, 0.16660023, 0.1757524, 0.48550153, 0.2663149, 0.31941003, 0.7623689, 0.3477606, 0.35218108, 0.41569415, 0.25948942, 0.30841964, 0.43589765, 0.29216903, 0.55422825
0.6467078, 0.41196665, 0.5, 0.23080757, 0.773098, 0.34239906, 0.76389617, 0.5920723, 0.18622339, 0.7993005, 0.7409749, 0.25553855, 0.6526941, 0.40587056, 0.11462861, 0.56097424, 0.21315274
0.38514042, 0.52884424, 0.5, 0.6947728, 0.6507219, 0.6836434, 0.1267494, 0.6800279, 0.7393231, 0.15763852, 0.77909195, 0.4223673, 0.37099522, 0.57153714, 0.6537529, 0.5978864, 0.30586758
0.7140024, 0.27940285, 0.5, 0.25655866, 0.22178325, 0.41945422, 0.2663149, 0.3282056, 0.6471398, 0.3556823, 0.39792153, 0.23551911, 0.16558978, 0.31816474, 0.3506567, 0.27267188, 0.5455011
0.70247424, 0.48678347, 0.5, 0.78960353, 1.0, 0.37542272, 0.5515139, 0.49532118, 0.04794845, 0.31607357, 0.31406403, 0.41569415, 0.6468254, 0.41561565, 0.37650707, 1.0, 0.7310105
0.70826036, 0.5968908, 0.5, 0.6017657, 0.28396255, 0.17728084, 0.32699555, 0.89112127, 0.39363575, 0.37944758, 0.5580131, 0.275558, 0.3240454, 1.0, 0.3475473, 0.25896278, 0.6331117
0.5536771, 0.77234864, 0.5, 0.66947716, 0.27506787, 0.59558034, 0.13888553, 0.6536412, 0.71627724, 0.1259515, 0.817209, 0.4490599, 0.13624614, 0.5130666, 0.65019673, 0.5365996, 0.26747674
0.56989616, 0.4507881, 0.5, 0.16267893, 0.17802018, 0.48550153, 0.2602468, 0.31941003, 0.7623689, 0.3477606, 0.35218108, 0.41569415, 0.25948942, 0.30841964, 0.41933873, 0.29269117, 0.54857373
0.6477498, 0.41082394, 0.5, 0.23875499, 0.7722556, 0.34239906, 0.76389617, 0.5920723, 0.18622339, 0.7755352, 0.7409749, 0.25553855, 0.6585628, 0.42536074, 0.12304479, 0.5596689, 0.21163586
0.882365, 0.4303412, 0.5, 0.47277522, 0.9375861, 0.3203833, 0.745692, 0.60086787, 0.30145246, 0.7596917, 0.7104813, 0.1154024, 0.6526941, 0.40587056, 0.06304845, 0.68066007, 0.20913002
0.73094726, 0.60787666, 0.5, 0.6405275, 0.32873404, 0.18828872, 0.3027233, 0.96148574, 0.39363575, 0.38736933, 0.4894024, 0.18213388, 0.27709556, 1.0, 0.3566959, 0.27092722, 0.71956974
0.38439253, 0.5270269, 0.5, 0.69570315, 0.65641284, 0.6836434, 0.1267494, 0.6800279, 0.7393231, 0.14971676, 0.77909195, 0.4223673, 0.37099522, 0.5812822, 0.65313476, 0.5968326, 0.30565417
0.73690283, 0.2812413, 0.5, 0.2532063, 0.22333682, 0.40844634, 0.2663149, 0.3282056, 0.62409395, 0.3556823, 0.39792153, 0.23551911, 0.16558978, 0.31816474, 0.3492999, 0.27937365, 0.54841894
0.6644766, 0.6040158, 0.5, 0.5845888, 0.29820997, 0.22131237, 0.3148594, 0.917508, 0.39363575, 0.37944758, 0.5580131, 0.275558, 0.3240454, 1.0, 0.41221, 0.31291735, 0.71892095
0.5225113, 0.74987847, 0.5, 0.5999627, 0.30744898, 0.59558034, 0.13281748, 0.6624368, 0.71627724, 0.11010799, 0.817209, 0.4490599, 0.13624614, 0.52281165, 0.63980144, 0.55135936, 0.27115133
0.5633181, 0.44708392, 0.5, 0.15952343, 0.17904031, 0.4965094, 0.2602468, 0.31941003, 0.7623689, 0.3477606, 0.35218108, 0.41569415, 0.25948942, 0.30841964, 0.40505672, 0.2933852, 0.5440784
0.6485737, 0.4103852, 0.5, 0.24479759, 0.7717237, 0.34239906, 0.7699642, 0.5920723, 0.18622339, 0.7755352, 0.7409749, 0.25553855, 0.6585628, 0.42536074, 0.11798689, 0.55891436, 0.21100321
0.88129336, 0.42962497, 0.5, 0.46407264, 0.93821645, 0.3203833, 0.745692, 0.60086787, 0.30145246, 0.7596917, 0.7104813, 0.1154024, 0.6526941, 0.43510583, 0.0498133, 0.67741585, 0.20639297
0.7042398, 0.5436291, 0.5, 0.64741915, 0.29874188, 0.254336, 0.29058713, 0.996668, 0.39363575, 0.36360407, 0.4894024, 0.18213388, 0.27709556, 1.0, 0.40021515, 0.2961264, 0.71759045
0.6172384, 0.34942642, 0.5, 0.35017693, 0.25551993, 0.40844634, 0.24811071, 0.38097894, 0.5549565, 0.1259515, 0.39792153, 0.36230895, 0.16558978, 0.5130666, 0.5618341, 0.5669724, 0.79829186
0.4420773, 0.67988616, 0.5, 0.31602, 0.42923784, 0.7276749, 0.79423654, 0.5568901, 0.5088649, 0.7993005, 0.6799876, 0.7827174, 0.7113813, 0.39612547, 0.9716066, 0.5729482, 0.2670275
0.64488983, 0.6029707, 0.5, 0.5738159, 0.304522, 0.254336, 0.30879134, 0.9350991, 0.39363575, 0.37152582, 0.5580131, 0.275558, 0.3240454, 1.0, 0.44375476, 0.33545497, 0.7546661
0.55861044, 0.44890827, 0.5, 0.15727386, 0.17943326, 0.4965094, 0.2602468, 0.31941003, 0.7623689, 0.3477606, 0.35218108, 0.41569415, 0.25948942, 0.30841964, 0.39371073, 0.29285353, 0.53990585
0.6488807, 0.41087237, 0.5, 0.24546847, 0.7715884, 0.34239906, 0.76389617, 0.5920723, 0.18622339, 0.7755352, 0.73335147, 0.26221168, 0.6644316, 0.42536074, 0.1239323, 0.5571697, 0.21233535
0.44530666, 0.372123, 0.5, 0.4047709, 0.5230299, 0.77170646, 0.80637264, 0.5480945, 0.877598, 0.75177, 0.6952344, 0.7827174, 0.7583312, 0.39612547, 0.98562944, 0.6903513, 0.28549516
0.8806777, 0.42813525, 0.5, 0.4607213, 0.9399166, 0.3203833, 0.745692, 0.60086787, 0.30145246, 0.7596917, 0.7104813, 0.1154024, 0.6526941, 0.43510583, 0.04917717, 0.67735535, 0.20502496
0.69116956, 0.54244596, 0.5, 0.6847355, 0.29714617, 0.3093754, 0.27845103, 1.0, 0.39363575, 0.36360407, 0.4894024, 0.18213388, 0.27709556, 1.0, 0.40062118, 0.2995394, 0.7076745
0.6195998, 0.32944202, 0.5, 0.34962654, 0.25556606, 0.40844634, 0.25417876, 0.38097894, 0.3244983, 0.1259515, 0.39792153, 0.36230895, 0.3944701, 0.5130666, 0.5618382, 0.5739925, 0.79150116
0.45291534, 0.44567364, 0.5, 0.57333314, 0.46769735, 0.29836753, 0.29058713, 0.97907686, 0.232315, 0.38736933, 0.4665322, 0.14876816, 0.3181767, 1.0, 0.45040408, 0.35206446, 0.8019375
0.44008374, 0.6814207, 0.5, 0.31285578, 0.43101186, 0.71666706, 0.79423654, 0.5568901, 0.5088649, 0.7993005, 0.6799876, 0.7827174, 0.7289875, 0.42536074, 0.9633536, 0.5805446, 0.26536146
0.6488708, 0.4114154, 0.5, 0.2485035, 0.7710596, 0.34239906, 0.76389617, 0.5920723, 0.18622339, 0.7755352, 0.71810466, 0.28223115, 0.6644316, 0.42536074, 0.12276527, 0.5565329, 0.21386868
0.44526792, 0.3718027, 0.5, 0.40243804, 0.52230126, 0.76069856, 0.80637264, 0.5480945, 0.7623689, 0.73592645, 0.6952344, 0.7827174, 0.7583312, 0.39612547, 0.98024714, 0.6945952, 0.28359032
0.8796745, 0.4274039, 0.5, 0.46214625, 0.9412633, 0.3203833, 0.745692, 0.60086787, 0.30145246, 0.7438482, 0.6342472, 0.1154024, 0.6526941, 0.43510583, 0.05703041, 0.6775687, 0.20631689
0.60108775, 0.6057783, 0.5, 0.6029918, 0.2960947, 0.34239906, 0.27238297, 0.8999169, 0.39363575, 0.36360407, 0.42079175, 0.2889043, 0.35925776, 1.0, 0.39969078, 0.29134443, 1.0
0.63399786, 0.30069083, 0.5, 0.3972877, 0.2509081, 0.39743847, 0.25417876, 0.46013895, 0.3244983, 0.1259515, 0.39792153, 0.36230895, 0.3944701, 1.0, 0.54289013, 0.5572079, 0.9813874
0.7959777, 0.57505924, 0.5, 0.26161504, 0.084594935, 0.77170646, 0.2602468, 0.27543223, 0.85455215, 0.3477606, 0.29881722, 0.46240622, 0.41794503, 0.28892946, 0.4486474, 0.3750319, 0.6400572
0.63672554, 0.79197025, 0.5, 0.19738716, 0.15063429, 0.44147, 0.27238297, 0.35459226, 0.877598, 0.37152582, 0.4512854, 0.46907935, 0.24188322, 0.28892946, 0.30539507, 0.25084904, 0.44792935
0.45102894, 0.4452691, 0.5, 0.5798938, 0.473954, 0.3093754, 0.29058713, 0.97907686, 0.232315, 0.38736933, 0.4665322, 0.15544128, 0.3181767, 1.0, 0.4491697, 0.35001734, 0.7972907
0.43985727, 0.68137896, 0.5, 0.31233376, 0.43153763, 0.71666706, 0.79423654, 0.5568901, 0.5088649, 0.7993005, 0.6799876, 0.7827174, 0.7289875, 0.42536074, 0.96104807, 0.58393204, 0.26495638
0.64890355, 0.41106308, 0.5, 0.25021344, 0.7711918, 0.34239906, 0.76389617, 0.60086787, 0.18622339, 0.7755352, 0.71810466, 0.28223115, 0.6644316, 0.42536074, 0.120043516, 0.55593437, 0.21408272
0.44531503, 0.3720165, 0.5, 0.40187886, 0.5219907, 0.76069856, 0.80637264, 0.5480945, 0.7623689, 0.73592645, 0.68761104, 0.7827174, 0.7583312, 0.39612547, 0.9779804, 0.69685566, 0.28277653
0.8799176, 0.427141, 0.5, 0.45910048, 0.93330944, 0.3203833, 0.745692, 0.60086787, 0.30145246, 0.7438482, 0.6342472, 0.1154024, 0.6526941, 0.43510583, 0.052201897, 0.6772153, 0.20521563
0.5746106, 0.5955127, 0.5, 0.5161556, 0.30716306, 0.3644148, 0.27238297, 0.7503924, 0.39363575, 0.33191708, 0.33693427, 0.40902102, 0.35925776, 1.0, 0.42298678, 0.28833583, 1.0
0.6508652, 0.2891373, 0.5, 0.44854993, 0.24773824, 0.3864306, 0.25417876, 0.52170783, 0.3244983, 0.1259515, 0.39792153, 0.36230895, 0.3944701, 1.0, 0.5251111, 0.53983116, 1.0
0.4946425, 0.47429734, 0.5, 0.5950248, 0.40543473, 0.66162765, 0.1267494, 0.64484566, 0.7623689, 0.09426448, 0.7943387, 0.48242566, 0.20080212, 0.454596, 0.6856874, 0.56508124, 0.2374425
0.7974849, 0.5754523, 0.5, 0.26282945, 0.08586869, 0.7827143, 0.25417876, 0.26663667, 0.85455215, 0.14971676, 0.29881722, 0.46240622, 0.41794503, 0.43510583, 0.46142364, 0.3788651, 0.68136793
0.63536817, 0.79176915, 0.5, 0.1956155, 0.14979094, 0.45247787, 0.27238297, 0.35459226, 0.877598, 0.37152582, 0.42841515, 0.46907935, 0.24188322, 0.29867455, 0.30467278, 0.25068188, 0.44818887
0.43969995, 0.6814058, 0.5, 0.3121829, 0.43171898, 0.71666706, 0.79423654, 0.5568901, 0.5088649, 0.7993005, 0.6799876, 0.78939056, 0.7289875, 0.43510583, 0.9657366, 0.58324754, 0.26525015
0.6485562, 0.41069138, 0.5, 0.25187933, 0.76998967, 0.34239906, 0.76389617, 0.60086787, 0.18622339, 0.688396, 0.71810466, 0.28223115, 0.6644316, 0.5812822, 0.12058416, 0.55507797, 0.21409526
0.4450703, 0.37136245, 0.5, 0.40352714, 0.5219815, 0.76069856, 0.80637264, 0.5480945, 0.7623689, 0.73592645, 0.68761104, 0.78939056, 0.7583312, 0.39612547, 0.97865164, 0.69692576, 0.28311443
0.8802445, 0.43014574, 0.5, 0.45817012, 0.9348713, 0.3203833, 0.745692, 0.60086787, 0.30145246, 0.7438482, 0.6342472, 0.1154024, 0.6526941, 0.43510583, 0.050245643, 0.6766899, 0.20396847
0.56503725, 0.5922612, 0.5, 0.46274567, 0.31545508, 0.3864306, 0.27238297, 0.6624368, 0.39363575, 0.33191708, 0.33693427, 0.41569415, 0.35925776, 1.0, 0.44046584, 0.2877277, 1.0
0.67102265, 0.31885165, 0.5, 0.48478204, 0.25855142, 0.39743847, 0.24811071, 0.53929895, 0.232315, 0.1259515, 0.39792153, 0.4490599, 0.3944701, 1.0, 0.54036623, 0.5482043, 1.0
0.65125734, 0.32531896, 0.5, 1.0, 0.927803, 0.21030447, 0.80637264, 0.5480945, 0.5549565, 0.7993005, 0.6952344, 0.5157914, 0.7818061, 0.39612547, 0.35183597, 0.48965237, 0.25076306
0.799445, 0.57717085, 0.5, 0.25947714, 0.08384073, 0.7827143, 0.25417876, 0.26663667, 0.85455215, 0.14971676, 0.29881722, 0.46240622, 0.41794503, 0.43510583, 0.45569247, 0.37038684, 0.6723806
0.63528305, 0.79229426, 0.5, 0.1937606, 0.14827734, 0.45247787, 0.2663149, 0.35459226, 0.8315064, 0.37152582, 0.42841515, 0.46907935, 0.24188322, 0.29867455, 0.3067212, 0.2498847, 0.44851983
0.6015164, 0.3546974, 0.5, 0.26942736, 0.7654178, 0.3203833, 0.76389617, 0.5920723, 0.18622339, 0.688396, 0.649494, 0.5224646, 0.8111497, 0.5812822, 0.18260878, 0.5483794, 0.24509573
0.807407, 0.1543507, 0.5, 1.0, 1.0, 0.10022566, 0.75176, 0.5480945, 0.18622339, 0.73592645, 0.6952344, 0.13542184, 0.77006865, 0.37663528, 0.10709387, 0.6266386, 0.23805669
0.87951493, 0.4279894, 0.5, 0.4579488, 0.9362364, 0.3203833, 0.745692, 0.60086787, 0.30145246, 0.7438482, 0.6342472, 0.54915714, 0.7172501, 0.43510583, 0.05515805, 0.67674726, 0.2043508
0.5587191, 0.5928973, 0.5, 0.4280883, 0.32119527, 0.39743847, 0.27238297, 0.60086787, 0.39363575, 0.32399532, 0.33693427, 0.41569415, 0.35925776, 1.0, 0.45097944, 0.28758764, 1.0
0.6321707, 0.81964874, 0.5, 0.6275364, 1.0, 0.54054093, 0.5090375, 0.1962722, 0.37058994, 0.5616479, 0.31406403, 0.5358108, 0.44728866, 0.30841964, 0.24094453, 0.1132904, 0.66337025
0.6478395, 0.3261503, 0.5, 1.0, 0.93580294, 0.21030447, 0.80637264, 0.5480945, 0.5549565, 0.79137874, 0.6952344, 0.5224646, 0.7818061, 0.42536074, 0.35365182, 0.48813695, 0.25298077
0.8004885, 0.5775701, 0.5, 0.2583489, 0.08247498, 0.7827143, 0.2602468, 0.26663667, 0.85455215, 0.14971676, 0.29881722, 0.46907935, 0.41794503, 0.43510583, 0.45048362, 0.3642677, 0.6652671
0.57611394, 0.3603721, 0.5, 0.27943927, 0.7504878, 0.3093754, 0.7699642, 0.5920723, 0.18622339, 0.688396, 0.649494, 0.5224646, 0.8111497, 0.5812822, 0.20654538, 0.54265505, 0.25619432
1.0, 0.88203037, 0.5, 0.68364346, 0.2238057, 0.66162765, 0.5393778, 0.09072551, 1.0, 0.8626745, 0.33693427, 0.16211444, 0.3005705, 0.12326291, 0.0, 0.005365908, 0.34250873
0.6067895, 0.7300624, 0.5, 0.7735617, 0.8110163, 0.59558034, 0.5393778, 0.10831663, 0.57800233, 0.8309875, 0.1997129, 0.675947, 0.41794503, 0.3474, 0.103037775, 0.054742992, 0.53412616
0.4771998, 0.65808046, 0.5, 0.27555516, 0.34969014, 0.48550153, 0.52724165, 0.1522944, 0.57800233, 0.7993005, 0.27594697, 0.3289432, 0.40033883, 0.29867455, 0.08959022, 0.0384773, 0.43455702
0.8039983, 0.1578741, 0.5, 0.9501684, 1.0, 0.10022566, 0.7578281, 0.5480945, 0.18622339, 0.73592645, 0.6952344, 0.13542184, 0.77006865, 0.37663528, 0.08062813, 0.6208251, 0.23519486
0.8796897, 0.42810404, 0.5, 0.45813096, 0.93698967, 0.3093754, 0.745692, 0.60086787, 0.30145246, 0.7438482, 0.6342472, 0.54915714, 0.7172501, 0.43510583, 0.052606255, 0.6768173, 0.20333222
0.5755728, 0.57879996, 0.5, 0.41682184, 0.3245957, 0.40844634, 0.27238297, 0.5744812, 0.39363575, 0.32399532, 0.32931083, 0.41569415, 0.35925776, 1.0, 0.46245602, 0.28898212, 1.0
0.37135273, 0.5423421, 0.5, 0.29948172, 0.97696185, 0.63961184, 0.60005844, 0.14349884, 0.57800233, 0.3477606, 0.1920895, 0.48909882, 0.5059759, 0.31816474, 0.28527582, 0.3973275, 0.69938534
0.46909332, 0.37059, 0.5, 0.34077805, 0.5054405, 0.08921778, 0.7821004, 0.5305034, 0.30145246, 0.7993005, 0.25307676, 0.5958692, 0.76419985, 0.40587056, 0.29735225, 0.5466475, 0.628106
0.6322315, 0.81872433, 0.5, 0.631682, 1.0, 0.5515488, 0.51510555, 0.18747663, 0.37058994, 0.5616479, 0.30644062, 0.5358108, 0.44728866, 0.30841964, 0.24050388, 0.11647254, 0.6736386
0.64683014, 0.32667693, 0.5, 1.0, 0.93350625, 0.21030447, 0.80637264, 0.53929895, 0.30145246, 0.79137874, 0.5885067, 0.5224646, 0.7818061, 0.42536074, 0.35639396, 0.4965929, 0.25896627
0.59362274, 0.4003662, 0.5, 0.28145474, 0.7460758, 0.3093754, 0.7699642, 0.5920723, 0.18622339, 0.688396, 0.649494, 0.5224646, 0.8111497, 0.5812822, 0.20554769, 0.5438108, 0.25501305
0.5492894, 0.23170716, 0.5, 0.6465113, 0.9137061, 0.4965094, 0.64860296, 0.23145443, 0.2092692, 0.783457, 0.25307676, 0.3289432, 0.6585628, 0.3668902, 0.42498213, 0.58311707, 0.9975672
0.8535675, 0.019999117, 0.5, 0.76254404, 0.5932833, 0.7276749, 0.63039875, 0.11711219, 0.25536084, 0.7676135, 0.25307676, 0.3422895, 0.47076356, 0.30841964, 0.3041913, 0.3062761, 0.741111
0.5983737, 0.7246425, 0.5, 0.76307285, 0.85171103, 0.6175961, 0.54544586, 0.09952107, 0.57800233, 0.7993005, 0.1997129, 0.675947, 0.41794503, 0.3474, 0.06298539, 0.046874374, 0.45537078
0.47251043, 0.6585282, 0.5, 0.27967235, 0.35011137, 0.4965094, 0.52724165, 0.1522944, 0.57800233, 0.79137874, 0.2683236, 0.41569415, 0.40033883, 0.29867455, 0.08901164, 0.040382117, 0.43460447
0.79830796, 0.14372683, 0.5, 1.0, 1.0, 0.11123353, 0.7578281, 0.5480945, 0.18622339, 0.73592645, 0.27594697, 0.3289432, 0.77006865, 0.37663528, 0.10582477, 0.6294689, 0.3267304
0.8798797, 0.43038955, 0.5, 0.4600407, 0.9376415, 0.3203833, 0.745692, 0.60086787, 0.30145246, 0.7438482, 0.6342472, 0.54915714, 0.7172501, 0.43510583, 0.05071634, 0.67828184, 0.20255634
0.5955601, 0.57529366, 0.5, 0.4112532, 0.32840198, 0.40844634, 0.27238297, 0.5568901, 0.39363575, 0.31607357, 0.32931083, 0.4223673, 0.35925776, 1.0, 0.47294307, 0.2902174, 1.0
0.34949803, 0.40528184, 0.5, 0.46601862, 0.81743294, 0.6175961, 0.64860296, 0.16108996, 0.53191066, 0.7438482, 0.09298521, 0.48242566, 0.76419985, 0.38638037, 0.34530908, 0.41085836, 0.8072363
0.6317557, 0.8196689, 0.5, 0.63009346, 1.0, 0.5515488, 0.51510555, 0.18747663, 0.37058994, 0.5616479, 0.30644062, 0.5358108, 0.44728866, 0.30841964, 0.2393266, 0.11616659, 0.67372096
0.64607465, 0.32599014, 0.5, 1.0, 0.93566155, 0.22131237, 0.80637264, 0.53929895, 0.30145246, 0.79137874, 0.1844661, 0.5224646, 0.7818061, 0.42536074, 0.3602113, 0.5012316, 0.29283845
0.6077509, 0.41358534, 0.5, 0.28244784, 0.7440743, 0.3093754, 0.7699642, 0.5920723, 0.18622339, 0.688396, 0.649494, 0.5224646, 0.8111497, 0.5812822, 0.20257092, 0.5452625, 0.25309998
0.7132834, 0.038191974, 0.5, 0.7245255, 0.74714273, 0.6726355, 0.61219454, 0.13470328, 0.25536084, 0.7676135, 0.25307676, 0.3422895, 0.47076356, 0.32790983, 0.27281174, 0.25511235, 0.69692856
0.5951055, 0.724241, 0.5, 0.7564329, 0.85754347, 0.6175961, 0.54544586, 0.09072551, 0.57800233, 0.7993005, 0.1920895, 0.6959665, 0.41794503, 0.3474, 0.047454536, 0.043871492, 0.42709023
0.4715748, 0.65637165, 0.5, 0.28144103, 0.34785157, 0.4965094, 0.52724165, 0.1522944, 0.57800233, 0.79137874, 0.26070017, 0.41569415, 0.40033883, 0.29867455, 0.08644432, 0.039880037, 0.4353339
0.8023931, 0.15393654, 0.5, 0.98860794, 1.0, 0.11123353, 0.7578281, 0.53929895, 0.18622339, 0.73592645, 0.27594697, 0.3289432, 0.77006865, 0.37663528, 0.10030377, 0.6302585, 0.31906635
0.8797885, 0.42903787, 0.5, 0.45991135, 0.93801045, 0.3203833, 0.745692, 0.60086787, 0.30145246, 0.7438482, 0.6342472, 0.54915714, 0.7172501, 0.43510583, 0.0491035, 0.6789345, 0.20179361
0.613097, 0.5768833, 0.5, 0.40773344, 0.3316518, 0.40844634, 0.27238297, 0.5480945, 0.39363575, 0.31607357, 0.32931083, 0.4223673, 0.35925776, 1.0, 0.481449, 0.2913763, 1.0
0.5618801, 0.6801387, 0.5, 0.38549918, 0.3599991, 0.6836434, 0.1267494, 0.6536412, 0.85455215, 0.14179501, 0.8248324, 0.44238675, 0.12450868, 0.4643411, 0.66360134, 0.5764089, 0.25279766
0.3494684, 0.40534514, 0.5, 0.46509114, 0.83812153, 0.6065882, 0.64860296, 0.16988552, 0.37058994, 0.73592645, 0.09298521, 0.50911826, 0.7818061, 0.38638037, 0.36362877, 0.43451345, 0.8368593
0.64576614, 0.32683113, 0.5, 1.0, 0.9369036, 0.22131237, 0.80637264, 0.53929895, 0.232315, 0.79137874, 0.1844661, 0.52913773, 0.805281, 0.42536074, 0.35931563, 0.50077313, 0.30711573
0.6179946, 0.41492915, 0.5, 0.28298748, 0.7430535, 0.3093754, 0.7699642, 0.5920723, 0.18622339, 0.688396, 0.649494, 0.5224646, 0.8111497, 0.5812822, 0.19954723, 0.54649466, 0.25138944
0.52748114, 0.5233839, 0.5, 0.8196598, 0.3859698, 0.58457243, 0.13888553, 0.6624368, 0.9006438, 0.13387325, 0.7867153, 0.3956747, 0.18319595, 0.52281165, 0.6833248, 0.6378071, 0.28502452
0.7469284, 0.5942687, 0.5, 0.35222375, 0.38955778, 0.41945422, 0.28451908, 0.36338782, 0.7623689, 0.21309078, 0.34455767, 0.40902102, 0.15385231, 0.4643411, 0.61379397, 0.30618063, 0.67995834
0.67522264, 0.048235595, 0.5, 0.71271455, 0.80379426, 0.65061975, 0.6061265, 0.13470328, 0.25536084, 0.7676135, 0.25307676, 0.3422895, 0.47076356, 0.32790983, 0.23818403, 0.2305668, 0.657854
0.8032398, 0.15487435, 0.5, 0.9685508, 1.0, 0.11123353, 0.76389617, 0.53929895, 0.18622339, 0.73592645, 0.27594697, 0.3289432, 0.77006865, 0.37663528, 0.09115106, 0.629714, 0.30509368
0.8798797, 0.4303806, 0.5, 0.46020126, 0.93842554, 0.3203833, 0.745692, 0.60086787, 0.30145246, 0.7438482, 0.6342472, 0.54915714, 0.7172501, 0.43510583, 0.04890701, 0.6790905, 0.20122552
0.80424225, 0.5890342, 0.5, 0.49042898, 0.7699158, 0.74969065, 0.51510555, 0.20506775, 0.9697813, 0.32399532, 0.23782995, 0.56250346, 0.45315737, 0.33765492, 0.32680577, 0.6774986, 0.7603798
0.5611535, 0.67999494, 0.5, 0.38199997, 0.3591659, 0.6836434, 0.1267494, 0.6536412, 0.85455215, 0.14179501, 0.817209, 0.44238675, 0.12450868, 0.4740862, 0.6648378, 0.57788616, 0.2522016
0.64385843, 0.32454947, 0.5, 1.0, 0.93535715, 0.22131237, 0.80637264, 0.53929895, 0.18622339, 0.7755352, 0.1844661, 0.52913773, 0.805281, 0.42536074, 0.3592748, 0.49973524, 0.31011754
0.5856014, 0.36116916, 0.5, 0.28642988, 0.7358591, 0.29836753, 0.7699642, 0.58327675, 0.18622339, 0.688396, 0.649494, 0.5224646, 0.8111497, 0.5812822, 0.20796338, 0.543849, 0.25458163
0.8441583, 0.8715428, 0.5, 0.5803286, 0.8894603, 0.7276749, 0.6061265, 0.16108996, 1.0, 0.79137874, 0.2683236, 0.49577194, 0.45315737, 0.3571451, 0.21878096, 0.26110923, 0.6434592
0.5274097, 0.52535385, 0.5, 0.8196402, 0.38569614, 0.5735646, 0.13888553, 0.6624368, 0.9006438, 0.1259515, 0.7867153, 0.3956747, 0.18319595, 0.52281165, 0.6846245, 0.63888955, 0.28432372
0.7434064, 0.5952989, 0.5, 0.3475679, 0.39313963, 0.39743847, 0.28451908, 0.36338782, 0.7623689, 0.21309078, 0.34455767, 0.41569415, 0.15385231, 0.4643411, 0.603817, 0.29480198, 0.662458
0.80388355, 0.15767226, 0.5, 0.95438933, 1.0, 0.11123353, 0.76389617, 0.5480945, 0.16317755, 0.73592645, 0.27594697, 0.3289432, 0.77006865, 0.37663528, 0.086533695, 0.62723714, 0.2972982
0.8797885, 0.4295385, 0.5, 0.4601748, 0.93914187, 0.3203833, 0.745692, 0.60086787, 0.30145246, 0.7438482, 0.26070017, 0.54915714, 0.7172501, 0.43510583, 0.051792562, 0.6790523, 0.21939841
0.80171597, 0.5924541, 0.5, 0.49499476, 0.7702941, 0.76069856, 0.51510555, 0.20506775, 0.9697813, 0.32399532, 0.23782995, 0.56250346, 0.45315737, 0.33765492, 0.32953975, 0.69083846, 0.76370275
0.5603502, 0.67987055, 0.5, 0.37908542, 0.35945487, 0.6836434, 0.1267494, 0.6536412, 0.85455215, 0.14179501, 0.817209, 0.44238675, 0.12450868, 0.4740862, 0.6666353, 0.5773418, 0.25101602
0.56718814, 0.25672787, 0.5, 1.0, 0.95516336, 0.21030447, 0.80637264, 0.53929895, 0.14013174, 0.7755352, 0.1844661, 0.52913773, 0.805281, 0.44485092, 0.35231745, 0.5014704, 0.30251208
0.59719336, 0.38655263, 0.5, 0.28617722, 0.73551476, 0.29836753, 0.7699642, 0.58327675, 0.18622339, 0.688396, 0.649494, 0.5224646, 0.8111497, 0.5812822, 0.20994857, 0.54402405, 0.2542579
0.83312035, 0.87622976, 0.5, 0.6007383, 0.87222135, 0.7386828, 0.6061265, 0.16108996, 1.0, 0.7755352, 0.2683236, 0.49577194, 0.4590261, 0.3571451, 0.2188381, 0.26714495, 0.63912857
